date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
10/26/2020,9.6,7.1,11.2,1.3,0,205,14.4,38.5,1004.1,0
10/27/2020,8.4,5.8,10.9,0,0,207,22.7,45.4,1008.4,174
10/28/2020,9.9,8.1,12.9,3.2,0,207,26.6,55.4,1009.7,120
10/29/2020,9.1,7,11.7,6.4,0,237,23,53.6,1014.5,210
10/30/2020,12,8.1,13.6,0.6,0,239,27.4,55.4,1018.4,0
10/31/2020,11.9,9,14.5,0.4,0,216,16.9,31,1020.8,72
11/1/2020,13.1,10.6,15.5,0.3,0,208,22.3,42.5,1014.2,6
11/2/2020,17.1,11.1,20.1,0,0,218,30.2,58,1011.1,96
11/3/2020,10.7,8,12.8,0,0,245,16.9,43.2,1021.9,66
11/4/2020,6,-0.5,9.3,0,0,265,12.2,31,1031.3,324
11/5/2020,2.7,-2.6,9.1,0,0,241,10.4,21.2,1038.2,504
11/6/2020,4,-1.6,11,0,0,195,8.6,15.5,1034.6,504
11/7/2020,2.9,-0.9,8.7,0,0,191,6.5,18.4,1027.6,468
11/8/2020,5.9,0.2,11.4,0,0,219,8.3,18.4,1024.6,450
11/9/2020,3.6,2.1,6.5,0,0,72,7.2,16.9,1025.8,72
11/10/2020,2.2,1.1,3.3,0,0,150,3.2,11.2,1028,0
11/11/2020,6.4,3.2,8.9,0,0,229,8.6,20.9,1025.5,0
11/12/2020,6.5,3.7,9.1,0,0,197,17.3,31,1020.5,138
11/13/2020,8.2,2,12.4,0,0,204,17.3,32.8,1019.4,354
11/14/2020,11.5,8.9,15.8,0,0,206,17.3,34.6,1018,372
11/15/2020,11.3,9,14.9,0,0,171,20.2,51.8,1011.6,126
11/16/2020,9.3,7.7,11.2,0.1,0,219,23.4,41.8,1014.4,114
11/17/2020,9.2,6.7,10.2,0.7,0,224,23,45.4,1024.7,0
11/18/2020,10,7.3,13.7,0,0,214,14.4,39.6,1023.9,270
11/19/2020,7.8,1.5,11,1.1,0,246,26.3,58,1019.7,102
11/20/2020,1.9,-1.8,5.6,0.2,0,265,15.5,34.9,1032.8,156
11/21/2020,1.7,-3.4,5.4,0,0,216,19.8,46.8,1032.2,192
11/22/2020,5.8,3.8,9,0.3,0,231,22.7,43.6,1025.6,114
11/23/2020,4.6,-0.9,7.9,0,0,245,14.8,30.2,1027.7,222
11/24/2020,1.1,-2.9,6.7,0,0,190,10.4,29.2,1026,432
11/25/2020,1.1,-4.4,7.2,0,0,201,10.4,26.3,1020.5,444
11/26/2020,1.2,-2.5,6.6,0,0,236,14.4,27,1022.2,348
11/27/2020,1.5,-1.5,6,0,0,287,7.2,19.4,1021.6,192
11/28/2020,0.5,-0.7,1.8,0,0,69,9,30.6,1023.7,0
11/29/2020,0.9,-0.6,2.2,0,0,85,5.8,25.2,1026.4,0
11/30/2020,-0.5,-6.2,3.2,0.4,0,231,12.2,30.6,1023.8,372
12/1/2020,0.9,-0.8,2,0,0,230,10.1,33.5,1016.2,0
12/2/2020,0.2,-2,1.9,0,0,56,6.8,25.9,1017.2,0
12/3/2020,-0.9,-1.9,0.4,0,0,187,19.4,42.8,1004.5,0
12/4/2020,2,-0.4,6.7,0,0,116,13,43.2,992,60
12/5/2020,0.5,-3.1,3.5,0.1,0,78,7.2,20.5,999.3,0
12/6/2020,1.3,0.1,2.4,0,0,45,5,15.5,999.4,0
12/7/2020,2.3,-0.2,3.8,0,0,195,13,35.3,1000.2,6
12/8/2020,2,-0.1,5.1,0,0,57,6.8,15.8,1004.6,378
12/9/2020,0.8,-0.6,2.1,2.7,0,325,6.1,11.2,1008.7,0
12/10/2020,1,0.1,1.8,0,0,283,4,10.1,1007.3,0
12/11/2020,1.3,0.1,1.9,0.1,0,169,13,29.5,1000.5,0
12/12/2020,2.7,1.2,5.2,0.3,0,194,9.7,25.2,999.5,12
12/13/2020,4.1,1.7,6.5,0,0,222,11.9,25.2,1010.5,0
12/14/2020,4.9,1.6,8.5,0,0,185,18.4,42.5,1012.7,120
12/15/2020,6.8,3.8,9.8,0.1,0,193,14.4,28.4,1012.6,0
12/16/2020,6.9,4.5,10.5,0,0,180,10.8,27,1018.7,258
12/17/2020,5,2.2,7.6,0,0,192,20.5,43.2,1021.1,24
12/18/2020,4.2,0.7,9,0,0,188,15.1,31.7,1024.1,408
12/19/2020,4.7,1.2,10.5,0,0,178,18.7,36.4,1019.7,408
12/20/2020,4,1.7,5.8,0.8,0,196,16.2,30.6,1020.7,0
12/21/2020,4.2,0.7,7.8,1.4,0,191,17.6,40.7,1020.3,210
12/22/2020,10.7,6.9,13.7,2.8,0,224,28.4,62.6,1011.9,192
12/23/2020,10.2,8.8,11.6,3.3,0,201,15.8,48.2,1010.8,0
12/24/2020,5.2,0.3,10.9,1,0,255,23.4,55.4,1008,30
12/25/2020,0.8,-3.7,2.8,0,0,310,15.5,32,1019.5,12
12/26/2020,-0.3,-4.8,1.8,0,0,232,21.2,58,1021.4,12
12/27/2020,0.5,-0.7,2.1,0,0,194,36,70.2,996.7,0
12/28/2020,2,0.2,4.3,2.6,0,167,18,49.3,981.6,42
12/29/2020,1.7,-0.5,3.1,0.3,0,202,19.4,42.1,988.8,66
12/30/2020,1.9,-0.1,3.7,0.2,0,210,16.9,35.6,1001.8,0
12/31/2020,1.6,-0.3,3.2,0.3,0,195,13.7,35.6,1004.9,0
1/1/2021,1.1,0.1,2.3,0,0,239,7.9,16.2,1007.7,0
1/2/2021,0.3,-0.8,1.7,1.6,0,242,7.6,19.8,1013.6,0
1/3/2021,-0.6,-1,0.1,5.5,10,29,11.5,31.7,1012.6,0
1/4/2021,-0.8,-0.9,-0.6,0.6,60,34,10.4,24.5,1015.4,0
1/5/2021,-0.6,-0.8,-0.1,3.6,50,35,12.6,25.2,1015.3,0
1/6/2021,0,-0.6,0.6,0,80,319,10.8,25.2,1012.6,0
1/7/2021,-0.6,-1.5,0.3,0.1,70,235,16.2,27.4,1011.7,0
1/8/2021,-0.3,-2.4,0.4,0.1,70,249,13.3,23.8,1013,0
1/9/2021,-1.3,-2.6,-0.9,0.1,60,272,13.3,27.7,1021.5,0
1/10/2021,-3,-7.9,-0.9,0,70,229,10.1,20.2,1024.6,408
1/11/2021,-2.6,-7.4,0.6,0,70,214,24.8,54.4,1019.4,132
1/12/2021,1,-0.8,2.6,0,60,237,29.2,53.3,1007.2,0
1/13/2021,0.5,-1,1.7,1,40,253,32,60.8,1011.2,18
1/14/2021,-0.7,-3.2,0.6,0,40,325,20.5,65.5,1016.9,0
1/15/2021,-2.1,-3.5,-0.5,0.4,40,330,10.1,29.2,1024.3,0
1/16/2021,-3.5,-5.2,-2.3,0,50,278,14.4,29.2,1024.6,0
1/17/2021,-3.6,-6.7,-1.2,0.1,50,186,8.3,20.2,1019.3,0
1/18/2021,1.1,-2.1,2.5,0,60,244,20.9,39.6,1020.6,24
1/19/2021,2.4,0.5,3.8,0.5,40,222,32,57.6,1011.1,0
1/20/2021,5.2,1.7,8.4,0,0,214,26.6,55.8,1004,60
1/21/2021,7.7,5.3,10.7,0,0,203,33.1,82.8,996.2,156
1/22/2021,4.9,1.2,9.6,6.3,0,217,22.3,76,993.4,0
1/23/2021,0.8,-0.5,3.3,0.8,20,225,11.5,24.5,997,96
1/24/2021,0.2,-1.5,1.6,0.3,10,228,14.8,33.8,995.5,6
1/25/2021,-1.6,-3.6,1,0.1,0,244,10.4,27,1004.4,96
1/26/2021,-0.6,-3.3,0.5,1.8,10,257,19.8,46.4,1013.5,0
1/27/2021,0.1,-1.7,1.5,0,20,220,19.4,36.4,1013.7,90
1/28/2021,1.1,-0.5,2.2,7.9,20,215,13,36.7,1004.6,0
1/29/2021,2,-0.4,6.6,8.6,20,351,14.4,48.6,996.3,0
1/30/2021,-0.3,-2.5,6.2,0,0,38,18.7,59,1001.5,0
1/31/2021,-2.6,-5.7,-0.1,0.6,0,76,8.6,27.7,1004,432
2/1/2021,-0.9,-3.8,1.8,0.3,0,33,8.3,18,996.8,0
2/2/2021,4.5,1.6,8.5,0.6,0,214,16.2,34.9,1001.3,0
2/3/2021,8.1,6.4,10.2,8.6,0,213,25.2,72.7,998.5,0
2/4/2021,5.4,0.5,8.5,0.1,0,240,22,48.2,1011.7,108
2/5/2021,2.7,0.9,4.7,1.1,0,49,9.4,21.6,1014.4,6
2/6/2021,-0.9,-3.6,1.9,13.2,0,47,20.2,47.2,1012.4,0
2/7/2021,-6.6,-8.8,-3.6,14.9,180,57,21.6,47.9,1004.4,0
2/8/2021,-10.3,-12.3,-8.8,0.9,300,42,14,31.3,1002.2,6
2/9/2021,-13.8,-18.7,-10.1,0,320,331,6.8,14,1007.1,384
2/10/2021,-13.7,-20.4,-8.1,0.1,320,239,7.2,15.8,1013.1,144
2/11/2021,-7.4,-12.3,-4.6,0,300,313,9.7,22.7,1027.7,102
2/12/2021,-8.6,-11,-7,0,280,16,6.8,23,1035.4,60
2/13/2021,-9.8,-14.9,-6.9,0,280,27,6.1,14,1041.8,66
2/14/2021,-14,-22.3,-8,0,280,183,7.2,16.9,1042.9,534
2/15/2021,-3,-10.7,0.9,0.1,260,174,20.5,42.8,1030.5,12
2/16/2021,2.9,0.6,7.2,0.7,220,208,16.6,33.8,1018.6,78
2/17/2021,4.9,2.9,6.7,0,130,230,22,49.3,1017,354
2/18/2021,6.1,2.5,9.5,0,70,185,19.1,50.8,1015.6,276
2/19/2021,5.8,2.5,9.7,0,0,222,18.7,46.8,1017.8,468
2/20/2021,8.8,3.8,15.6,0,0,174,15.5,32.8,1017.9,510
2/21/2021,10.9,5.9,18.1,0,0,172,17.3,42.8,1017.4,564
2/22/2021,5.4,-0.8,13.2,0,0,236,14,28.1,1022.6,510
2/23/2021,9.6,2,17.8,0,0,224,14.8,33.1,1031.9,498
2/24/2021,12.5,6.4,19,0,0,195,17.3,32.8,1031.5,492
2/25/2021,12,5.8,18.6,0,0,216,15.1,34.9,1027.3,522
2/26/2021,4.6,1.2,7.9,5.4,0,273,11.9,31,1030.7,6
2/27/2021,3,0.2,4.9,0,0,309,10.4,28.4,1037.9,36
2/28/2021,3.7,-1.3,7.9,0,0,45,6.5,20.2,1036.9,594
3/1/2021,2.5,0.9,4.6,0,0,75,7.9,21.6,1035.3,6
3/2/2021,2.5,-1.9,7.6,0,0,70,6.5,16.9,1033.4,360
3/3/2021,5.5,-2.7,14.5,0,0,228,13.3,25.2,1027.6,252
3/4/2021,5.4,1,9.1,7.8,0,266,13,36,1018.4,0
3/5/2021,0.9,-4.3,3.9,0,0,8,13.3,33.8,1025.8,366
3/6/2021,-0.9,-6.6,4.5,0,0,254,10.4,25.6,1032.4,618
3/7/2021,-0.6,-6.2,5.6,0.1,0,262,12.6,34.9,1024.1,600
3/8/2021,1.2,-1.7,4.9,0.1,0,303,10.4,23,1021.6,186
3/9/2021,1.2,-2.2,5.2,0.4,0,193,8.6,21.6,1018.6,186
3/10/2021,3.9,1.3,7.7,0,0,240,10.8,34.6,1017.2,84
3/11/2021,7.5,4.3,12.7,0.4,0,218,34.6,70.2,1001.2,72
3/12/2021,6,2,9.1,1.6,0,237,38.5,72,1005.2,324
3/13/2021,5.1,1.8,9,3.2,0,224,38.5,80.3,998.7,78
3/14/2021,3.7,1.7,7.2,0.6,0,250,27.4,59.4,1006.6,192
3/15/2021,3.5,0.9,7,2.5,0,261,22.3,50.8,1009.6,90
3/16/2021,3,1.1,6.9,0.1,0,301,21.6,48.2,1018.9,216
3/17/2021,1.6,-1.2,3.7,0,0,326,10.1,25.6,1022.6,0
3/18/2021,1.3,-2.6,5.3,2.5,0,294,9.4,27.7,1021.6,300
3/19/2021,0,-3.6,3.8,0.4,30,21,13.7,41.8,1021.9,90
3/20/2021,-1.6,-5.8,1.9,0,0,327,9.4,24.8,1027.2,180
3/21/2021,3.6,1.4,6.7,0,0,285,26.3,58,1017.6,84
3/22/2021,3.9,0.4,8.4,0,0,307,14.4,34.9,1021.1,216
3/23/2021,3.6,-0.3,5.8,0,0,262,14.4,26.3,1025,0
3/24/2021,6.1,-1.2,13.7,0,0,219,14.8,37.8,1023.3,678
3/25/2021,8.9,1.3,14.9,0,0,240,10.1,22,1019.4,348
3/26/2021,9.4,3,15.4,0,0,218,14.4,32.4,1017.9,270
3/27/2021,5.2,0.2,9.9,2.3,0,229,26.3,84.6,1019.8,198
3/28/2021,6.7,-0.6,12.7,0,0,,20.5,49,1027.9,156
3/29/2021,12.6,7.3,19.3,0,0,230,19.4,42.1,1028.9,546
3/30/2021,13.2,3.1,21,0,0,239,11.5,26.3,1030.2,714
3/31/2021,14.2,4.3,23.3,0,0,215,11.5,23.8,1022.6,714
4/1/2021,11.8,5.2,21.1,0,0,268,19.1,42.8,1017.8,330
4/2/2021,5.5,3.6,10.1,0,0,348,16.9,50,1020.8,300
4/3/2021,5.3,0.9,10.3,0,0,325,18.4,39.6,1022.7,228
4/4/2021,4.1,-2.1,8.3,0,0,280,12.6,41,1020.8,618
4/5/2021,1.9,-2.4,6.7,3.2,0,257,25.9,65.9,1006.3,60
4/6/2021,0.2,-2.1,4,0,0,264,24.8,56.9,1008.2,336
4/7/2021,0.9,-1.4,4.6,0.9,0,261,27.7,56.2,1013.2,126
4/8/2021,1.6,-1.5,5.2,0,10,253,22.3,41,1022.1,180
4/9/2021,6.7,-0.7,12.6,2.8,0,212,20.2,47.9,1015,336
4/10/2021,6.4,3.9,8.5,0.9,0,92,7.9,22.3,1013,0
4/11/2021,9.1,0.2,17.6,11.5,0,209,18.4,48.6,1010.1,252
4/12/2021,2.3,-1.1,6.5,0,10,295,13,31.7,1024.3,108
4/13/2021,1.9,-3.1,7.5,0.5,0,288,13.7,49.7,1029.8,282
4/14/2021,1.6,-2.5,7.3,1.3,0,299,10.8,36,1028.8,192
4/15/2021,2.7,-0.8,6.8,0.2,0,343,12.2,42.5,1027.8,276
4/16/2021,4.2,0.6,8.6,0,0,352,11.5,33.5,1025,36
4/17/2021,4.9,1.2,7.1,1,0,336,10.8,25.9,1022.3,0
4/18/2021,6.4,3.9,9.3,4.8,0,331,7.2,19.1,1019.9,0
4/19/2021,7.1,1.9,11.2,0,0,23,6.1,16.9,1019.3,54
4/20/2021,7.6,2.1,14.9,1.5,0,246,13,40.7,1016.3,222
4/21/2021,9.2,1.4,15.7,0,0,284,15.1,43.6,1015,744
4/22/2021,5.1,-0.1,10.6,0,0,310,18.4,53.6,1022.4,612
4/23/2021,5.6,-1,11.6,0,0,293,12.2,32,1026.5,516
4/24/2021,5.8,-0.9,11,0,0,330,8.6,26.6,1024.9,582
4/25/2021,5.1,-1.3,10,0,0,324,11.5,31.7,1023.8,594
4/26/2021,5,-0.8,9.8,0,0,57,10.4,35.6,1019.9,786
4/27/2021,6.3,-0.6,12.6,0,0,62,13.7,37.4,1011.7,810
4/28/2021,10.4,1.7,18,0.2,0,51,10.8,34.9,1004.8,738
4/29/2021,10.8,4.2,16.8,0.4,0,253,22.7,63.4,1003.3,372
4/30/2021,7.2,3,9.8,0,0,295,10.8,31.3,1011.7,0
5/1/2021,9.5,5.9,13.6,10.8,0,51,7.2,23.8,1011.5,162
5/2/2021,6.9,2.4,9.5,0,0,299,19.4,44.3,1014.2,90
5/3/2021,7.3,1,12.9,0,0,250,18.4,40,1018.2,564
5/4/2021,9.4,6,13.3,0.4,0,211,35.6,82.4,1002.4,66
5/5/2021,6.5,2.2,11,0.3,0,236,30.2,75.2,1003.9,456
5/6/2021,6.2,0.9,10.8,2.8,0,218,18.7,46.1,1006.6,354
5/7/2021,5.4,1.3,9.1,0.1,0,280,18.4,47.9,1012,378
5/8/2021,9.4,-0.2,15.1,0,0,208,17.3,36,1016.3,546
5/9/2021,18.8,9.6,26.6,0,0,186,21.2,44.6,1007.5,768
5/10/2021,19,11.9,25.1,0,0,226,18.4,49.3,1006.2,504
5/11/2021,14.4,10.1,18.6,6.1,0,288,12.2,28.4,1006.2,114
5/12/2021,11.3,9.4,12.3,7.9,0,286,15.5,32.4,1009.2,0
5/13/2021,11.6,9.2,15.1,1.7,0,294,11.2,26.6,1006.3,0
5/14/2021,11.8,7.7,16.1,0,0,256,15.5,36.4,1006.3,174
5/15/2021,10.9,6.1,16.3,3.2,0,203,19.8,67.7,1005.2,360
5/16/2021,10.8,7.4,14.9,4,0,221,17.6,50,1002.5,408
5/17/2021,10.8,6.3,15.3,0.1,0,227,19.1,51.8,1004.2,396
5/18/2021,10,6.9,14.2,8.8,0,257,17.3,47.9,1011.5,324
5/19/2021,10.5,6.7,14.9,3.9,0,283,13,47.2,1015.4,438
5/20/2021,11,7,15.4,0,0,250,12.2,35.3,1017.9,258
5/21/2021,13.1,10,17.2,0.5,0,211,27.7,65.5,1006.6,450
5/22/2021,10.7,6.5,14.9,0.1,0,226,31,71.6,1006,402
5/23/2021,10.4,6,15.6,0.2,0,225,22,54.7,1013.7,462
5/24/2021,13.7,6.9,20.5,0,0,183,19.8,42.1,1011.6,618
5/25/2021,9.4,7.3,12.5,1.7,0,227,29.9,72.4,1013,384
5/26/2021,8.9,6.7,13.5,9.1,0,230,18.7,42.1,1012.1,42
5/27/2021,9.8,7.6,12.7,4.8,0,243,22,50.4,1015.4,66
5/28/2021,10.8,6,15.9,4.5,0,301,12.2,36,1021.9,318
5/29/2021,10.1,5.5,15.9,0.1,0,306,8.3,31.7,1024.6,336
5/30/2021,12.5,4.8,18,0,0,13,11.2,34.9,1025.7,732
5/31/2021,13.2,4.7,19,0,0,93,9,25.2,1022.3,900
6/1/2021,15.3,5.3,21.3,0,0,110,8.3,25.6,1018.2,832
6/2/2021,18.7,11.2,25.2,0,0,115,8.6,28.4,1016.4,715
6/3/2021,20.7,13.9,27,0,0,110,10.4,24.8,1019.4,670
6/4/2021,19.7,15.5,27.2,2.7,0,253,10.8,37.4,1019.6,263
6/5/2021,18.3,14.4,24.5,14.5,0,237,10.1,27.4,1018.3,278
6/6/2021,16.7,15.3,19,6.7,0,313,11.5,27.7,1019.8,13
6/7/2021,16.6,13.9,21,0,0,351,7.6,20.2,1021.2,192
6/8/2021,17.4,13.9,23,5.5,0,350,6.5,23.4,1021.2,164
6/9/2021,18.1,13.5,24.3,0,0,300,8.6,26.6,1020.3,385
6/10/2021,18.2,12.1,23.9,1.4,0,258,9,36.7,1019.5,684
6/11/2021,19.8,12.6,25.2,0,0,271,10.1,21.2,1017.6,730
6/12/2021,17.7,10.6,22.7,0,0,275,19.1,49.7,1017.5,347
6/13/2021,14.1,9.9,18.6,0,0,312,11.5,32.8,1025.3,735
6/14/2021,17.7,7.9,24.7,0,0,205,8.3,19.8,1021.2,888
6/15/2021,19.4,11.8,26,0,0,306,10.1,27.4,1018,641
6/16/2021,21.6,15.2,27.6,0,0,55,8.6,25.2,1015.3,787
6/17/2021,25,17.1,31.9,0,0,133,12.2,34.9,1012.9,909
6/18/2021,25.3,16.2,32.1,0,0,129,9.7,22.7,1012.2,866
6/19/2021,24.6,17.9,30.4,0,0,241,10.1,29.2,1012.4,567
6/20/2021,23.8,17.6,29.4,25.6,0,201,14.8,40.3,1007.7,315
6/21/2021,20.5,13.9,25.6,0,0,238,19.1,41.4,1006.8,810
6/22/2021,15.3,12.9,19.3,0.1,0,13,8.3,20.9,1014.2,51
6/23/2021,16.1,13.4,19.2,0.1,0,63,8.3,19.1,1018.8,1
6/24/2021,15.1,12.5,17.3,3.6,0,71,7.6,23,1018.3,18
6/25/2021,16,12.7,20,0.1,0,333,6.8,19.4,1017.4,197
6/26/2021,18.5,10.9,23.6,0,0,214,6.8,19.4,1018.1,510
6/27/2021,19.9,12.2,25.3,0,0,82,8.3,29.5,1016.3,776
6/28/2021,22.9,17.2,28.1,6.4,0,68,7.2,59.8,1013.4,427
6/29/2021,19,15.9,23.5,0.2,0,266,11.5,46.1,1010.7,204
6/30/2021,17.3,13.8,22.1,0.3,0,249,20.2,39.6,1009.7,188
7/1/2021,14,12.6,16.1,0.1,0,256,21.2,46.4,1012.7,3
7/2/2021,14.4,10.7,17.6,0,0,277,13,28.4,1016.7,138
7/3/2021,17.4,7.9,24.1,0,0,257,7.9,25.9,1015,761
7/4/2021,18.3,12.5,26,0,0,204,11.5,39.6,1010,391
7/5/2021,18.1,13.3,22.9,0.1,0,221,16.9,39.6,1009.7,388
7/6/2021,19.1,15.5,26.4,6.4,0,197,18.4,46.8,1009.7,336
7/7/2021,18.1,14.4,23.3,0,0,181,11.5,24.8,1016.5,223
7/8/2021,17.4,14.2,20.8,1.7,0,130,7.9,25.2,1019.3,47
7/9/2021,14.8,12.9,15.6,31.2,0,307,14,53.3,1018.1,0
7/10/2021,17.9,11,23.5,0,0,241,10.8,25.9,1016.7,538
7/11/2021,17.5,13.1,21.6,0.4,0,255,8.6,23,1015.1,84
7/12/2021,20.2,14.4,25.6,0,0,151,7.6,23.8,1011.2,617
7/13/2021,20,15.1,26.6,22.6,0,288,10.4,37.4,1007.5,162
7/14/2021,17.1,13.6,21.3,0.2,0,233,18.4,36.4,1009.1,289
7/15/2021,18,12.9,22.9,0,0,204,7.9,27,1012.6,318
7/16/2021,18.8,13.5,24.4,14.4,0,271,13.7,33.1,1017.9,355
7/17/2021,19.7,14.4,25.9,0.5,0,300,16.6,36.7,1019.9,306
7/18/2021,19.4,12.5,25.9,0,0,309,11.5,34.9,1019.7,815
7/19/2021,17.6,14.7,21.8,0,0,341,9.7,31.7,1019.2,379
7/20/2021,16,11,20.1,0,0,359,9.4,42.1,1019.7,239
7/21/2021,15.6,7.8,21.6,0,0,276,7.9,21.2,1022.5,79
7/22/2021,18.1,11,23.8,0,0,262,7.9,23.8,1020.4,470
7/23/2021,19.5,12.1,26,0,0,244,6.5,24.5,1015.7,700
7/24/2021,21.1,13.6,28.4,0,0,104,10.8,36,1010,438
7/25/2021,20.4,15.5,26.5,0.5,0,222,8.6,65.5,1008.9,394
7/26/2021,19.7,14.2,25.9,7.1,0,233,11.9,69.1,1010.8,385
7/27/2021,19.8,15.3,24.3,11.2,0,227,14.8,33.1,1012.2,483
7/28/2021,17.7,14.6,22.8,1.7,0,225,17.3,47.5,1011.8,312
7/29/2021,17.7,12.2,22.3,0,0,229,22,53.6,1011.6,387
7/30/2021,18.7,11.1,25.1,0,0,221,15.1,35.3,1008.9,845
7/31/2021,17.6,12.2,21.8,0,0,232,22.7,55.4,1008,561
8/1/2021,15.7,11.6,21.6,0.6,0,233,11.5,32,1008.6,179
8/2/2021,14.9,12.7,18.7,13.4,0,259,13.3,33.8,1012.7,136
8/3/2021,15.3,10.9,19.6,3.9,0,232,8.6,30.2,1013.2,313
8/4/2021,16.2,12.4,21.4,0,0,231,9.4,27.4,1012.3,185
8/5/2021,16.1,13,20.9,2.4,0,181,7.2,29.9,1009,284
8/6/2021,17.1,12,22.1,0,0,208,16.6,46.4,1005.4,359
8/7/2021,17.2,13,22.3,2.3,0,195,17.6,41.8,1005.1,331
8/8/2021,16.1,10.3,21.3,0.2,0,224,22.3,67,1010.8,424
8/9/2021,16.2,10.5,21.7,0,0,216,16.2,39.2,1017.4,359
8/10/2021,16.5,12.9,22.9,6.1,0,217,14.8,42.5,1017,322
8/11/2021,17.3,11.7,22.8,0,0,270,11.2,32,1019.3,615
8/12/2021,19.8,12.6,26,0,0,194,9,22,1019.8,565
8/13/2021,21.2,13.1,28.4,6.4,0,234,13.3,50.8,1019.8,658
8/14/2021,20.6,13,27.3,0,0,244,13.7,37.4,1019.1,809
8/15/2021,19.7,12.1,26.8,0,0,247,11.2,25.2,1013.6,663
8/16/2021,16.2,10.1,20.8,2.6,0,239,25.6,65.5,1010,347
8/17/2021,13,8.7,17.4,0.1,0,252,28.8,55.1,1015.4,169
8/18/2021,15,10.4,18.8,0.1,0,239,19.1,41.8,1014.3,37
8/19/2021,17,15.1,19.7,0,0,239,17.6,41.4,1013.4,0
8/20/2021,17.2,12.9,22.5,0.1,0,248,12.6,31.3,1016.2,185
8/21/2021,18.3,10.8,24.2,0.1,0,183,7.6,22.7,1017.8,280
8/22/2021,16.7,13.5,22.5,30.7,0,229,13.7,52.6,1015.4,49
8/23/2021,14.1,10.8,15.9,5.4,0,283,14,38.5,1020.2,0
8/24/2021,13.8,9.9,19.1,0,0,15,10.4,28.4,1025.6,289
8/25/2021,14.8,6.2,21,1.2,0,286,10.4,33.1,1019.5,477
8/26/2021,13.3,11.2,18.5,3.9,0,281,18,51.5,1011.1,106
8/27/2021,12.3,10.6,15,2.3,0,280,18,41.4,1012.7,26
8/28/2021,13.7,10.1,17.9,4.3,0,304,10.8,23.8,1015.6,221
8/29/2021,13.7,12.8,15.5,33.3,0,321,7.9,24.5,1014.2,0
8/30/2021,14,12.6,15.3,15.5,0,1,11.9,37.8,1015.4,0
8/31/2021,15.1,12.3,19.5,0,0,333,13.3,35.3,1021,255
9/1/2021,14.8,9.4,19.7,0,0,294,10.4,23.4,1025.9,410
9/2/2021,15.5,10,20.6,0,0,138,7.9,24.1,1026,467
9/3/2021,16.8,8.2,23.7,0,0,268,7.2,23,1020.3,659
9/4/2021,14.1,10.6,19.4,0,0,68,8.6,23.8,1018.6,426
9/5/2021,13.7,8.6,19.3,0.1,0,83,6.8,17.3,1021.8,387
9/6/2021,15.4,7.9,23.1,0,0,342,6.5,16.6,1023.4,414
9/7/2021,17.1,13.1,22.1,0,0,124,6.1,18.4,1023.3,491
9/8/2021,17.4,9.9,24.5,0,0,118,9.4,23,1018.1,703
9/9/2021,19.5,10.7,27.1,0,0,191,12.6,33.8,1012.1,680
9/10/2021,20.1,16.8,25.5,0,0,220,13.3,38.2,1013.5,408
9/11/2021,18.5,15.1,23.7,0.7,0,242,12.6,40.7,1016.1,371
9/12/2021,16.4,11,20.8,0,0,249,10.8,27.7,1017.1,366
9/13/2021,15.3,9.7,21,0,0,298,8.3,16.2,1017.9,445
9/14/2021,17.9,10.8,26.2,0.2,0,95,8.6,28.1,1015.3,562
9/15/2021,18.8,16.9,21.1,4.5,0,192,14,31.7,1011.4,3
9/16/2021,15.5,11.7,18.1,0.3,0,275,13.7,31.7,1014.4,82
9/17/2021,14.1,9.8,17.8,0,0,271,13.3,28.8,1015.1,38
9/18/2021,13.4,9.9,16.4,0.3,0,318,10.1,25.2,1016.3,107
9/19/2021,10.9,8.7,12.4,0,0,71,9.4,28.1,1017.1,0
9/20/2021,10,4.9,12.4,0,0,40,6.8,20.5,1021.3,0
9/21/2021,10,4.1,15.2,0,0,271,10.1,23.8,1027.9,89
9/22/2021,12.8,7.8,18.2,0,0,275,13.7,28.4,1026.6,341
9/23/2021,14.8,6.5,21.4,1.4,0,229,24.1,55.8,1016.8,535
9/24/2021,15.2,12.5,19.2,0,0,258,18,46.1,1015.5,43
9/25/2021,16.6,11.1,22.9,0,0,238,10.1,25.9,1016.4,632
9/26/2021,18.7,12.6,25.4,8.3,0,205,9.7,26.3,1015.9,397
9/27/2021,17.6,15.2,21.9,0.6,0,212,11.9,31.3,1016.5,223
9/28/2021,13.2,9.2,17.1,0,0,266,10.4,41,1022,222
9/29/2021,11.8,7.4,18.3,0.4,0,210,17.3,61.2,1018.3,182
9/30/2021,9.7,5.4,14.9,0,0,229,19.8,43.6,1025.5,540
10/1/2021,12.7,6.7,18.9,0,0,184,18.4,36.4,1019.2,619
10/2/2021,15.6,10.5,19.9,0,0,199,19.8,46.1,1011.4,528
10/3/2021,17.9,15.3,22.3,0,0,176,22,49.3,1006.3,18
10/4/2021,12.2,10.1,15.5,9.8,0,209,11.5,33.5,1017.3,2
10/5/2021,11.2,9.6,14,6.9,0,231,10.1,37.4,1010.3,41
10/6/2021,10.6,7.3,14.2,0.1,0,216,18.4,47.2,1016.8,251
10/7/2021,10.5,5.8,14.9,0,0,134,8.3,17.6,1027.4,367
10/8/2021,8.7,4.3,13,0,0,20,8.3,24.1,1030.7,66
