STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       1270;2023042306;    3;   10.4;  89.0;eor
       1270;2023042312;    3;   17.0;  55.0;eor
       1270;2023042318;    3;   14.9;  54.0;eor
       1270;2023042400;    3;   10.5;  86.0;eor
       1270;2023042406;    3;   10.0;  85.0;eor
       1270;2023042412;    3;   13.2;  58.0;eor
       1270;2023042418;    3;    9.5;  69.0;eor
       1270;2023042500;    3;    4.5;  88.0;eor
       1270;2023042506;    3;    4.5;  85.0;eor
       1270;2023042512;    3;    7.0;  72.0;eor
       1270;2023042518;    3;    5.9;  61.0;eor
       1270;2023042600;    3;    3.2;  84.0;eor
       1270;2023042606;    3;    2.2;  87.0;eor
       1270;2023042612;    3;    7.2;  54.0;eor
       1270;2023042618;    3;    5.6;  64.0;eor
       1270;2023042700;    3;    1.4;  81.0;eor
       1270;2023042706;    3;    3.3;  82.0;eor
       1270;2023042712;    3;   10.6;  58.0;eor
       1270;2023042718;    3;    9.1;  58.0;eor
       1270;2023042800;    3;    5.9;  72.0;eor
       1270;2023042806;    3;    5.7;  83.0;eor
       1270;2023042812;    3;    9.9;  91.0;eor
       1270;2023042818;    3;   12.9;  85.0;eor
       1270;2023042900;    3;   10.8;  96.0;eor
       1270;2023042906;    3;   10.8;  92.0;eor
       1270;2023042912;    3;   10.9;  81.0;eor
       1270;2023042918;    3;   10.4;  77.0;eor
       1270;2023043000;    3;    6.4;  93.0;eor
       1270;2023043006;    3;    5.8;  94.0;eor
       1270;2023043012;    3;   11.7;  58.0;eor
       1270;2023043018;    3;   11.4;  49.0;eor
       1270;2023050100;    3;    7.1;  61.0;eor
       1270;2023050106;    3;    6.1;  74.0;eor
       1270;2023050112;    3;   15.8;  56.0;eor
       1270;2023050118;    3;   12.0;  77.0;eor
       1270;2023050200;    3;    8.7;  80.0;eor
       1270;2023050206;    3;    9.6;  86.0;eor
       1270;2023050212;    3;   11.3;  82.0;eor
       1270;2023050218;    3;    8.8;  75.0;eor
       1270;2023050300;    3;    4.2;  78.0;eor
       1270;2023050306;    3;    5.1;  73.0;eor
       1270;2023050312;    3;   11.1;  58.0;eor
       1270;2023050318;    3;   10.3;  57.0;eor
       1270;2023050400;    3;    6.2;  74.0;eor
       1270;2023050406;    3;    5.1;  82.0;eor
       1270;2023050412;    3;   17.3;  46.0;eor
       1270;2023050418;    3;   15.1;  54.0;eor
       1270;2023050500;    3;    9.9;  70.0;eor
       1270;2023050506;    3;   12.7;  60.0;eor
       1270;2023050512;    3;   20.2;  53.0;eor
       1270;2023050518;    3;   14.1;  87.0;eor
       1270;2023050600;    3;   12.4;  99.0;eor
       1270;2023050606;    3;   11.4;  98.0;eor
       1270;2023050612;    3;   17.1;  57.0;eor
       1270;2023050618;    3;   15.8;  66.0;eor
       1270;2023050700;    3;    9.1;  97.0;eor
       1270;2023050706;    3;    8.3;  99.0;eor
       1270;2023050712;    3;   10.2;  86.0;eor
       1270;2023050718;    3;   10.9;  77.0;eor
       1270;2023050800;    3;    6.1;  94.0;eor
       1270;2023050806;    3;    6.1;  95.0;eor
       1270;2023050812;    3;   15.7;  63.0;eor
       1270;2023050818;    3;   15.4;  54.0;eor
       1270;2023050900;    3;   10.5;  68.0;eor
       1270;2023050906;    3;   11.7;  65.0;eor
       1270;2023050912;    3;   20.0;  47.0;eor
       1270;2023050918;    3;   18.1;  35.0;eor
       1270;2023051000;    3;   13.2;  56.0;eor
       1270;2023051006;    3;   11.8;  96.0;eor
       1270;2023051012;    3;   12.7;  94.0;eor
       1270;2023051018;    3;   11.4;  98.0;eor
       1270;2023051100;    3;   11.0; 100.0;eor
       1270;2023051106;    3;   11.7; 100.0;eor
       1270;2023051112;    3;   13.8;  92.0;eor
       1270;2023051118;    3;   13.8;  78.0;eor
       1270;2023051200;    3;   11.6;  81.0;eor
       1270;2023051206;    3;   11.7;  90.0;eor
       1270;2023051212;    3;   18.1;  56.0;eor
       1270;2023051218;    3;   17.2;  53.0;eor
       1270;2023051300;    3;   10.7;  81.0;eor
       1270;2023051306;    3;   13.6;  77.0;eor
       1270;2023051312;    3;   18.4;  45.0;eor
       1270;2023051318;    3;   15.2;  62.0;eor
       1270;2023051400;    3;   11.0;  82.0;eor
       1270;2023051406;    3;   11.3;  88.0;eor
       1270;2023051412;    3;   16.4;  61.0;eor
       1270;2023051418;    3;   15.0;  70.0;eor
       1270;2023051500;    3;    7.8; 100.0;eor
       1270;2023051506;    3;   10.0;  96.0;eor
       1270;2023051512;    3;   17.4;  52.0;eor
       1270;2023051518;    3;   14.3;  71.0;eor
       1270;2023051600;    3;   11.8;  79.0;eor
       1270;2023051606;    3;    8.5;  90.0;eor
       1270;2023051612;    3;   11.4;  67.0;eor
       1270;2023051618;    3;   10.7;  57.0;eor
       1270;2023051700;    3;    6.0;  80.0;eor
       1270;2023051706;    3;    7.3;  86.0;eor
       1270;2023051712;    3;   11.6;  56.0;eor
       1270;2023051718;    3;   10.4;  59.0;eor
       1270;2023051800;    3;    4.4;  82.0;eor
       1270;2023051806;    3;    6.1;  79.0;eor
       1270;2023051812;    3;   12.6;  56.0;eor
       1270;2023051818;    3;   12.2;  54.0;eor
       1270;2023051900;    3;    7.9;  78.0;eor
       1270;2023051906;    3;    8.7;  77.0;eor
       1270;2023051912;    3;   15.1;  53.0;eor
       1270;2023051918;    3;   14.8;  61.0;eor
       1270;2023052000;    3;   11.3;  80.0;eor
       1270;2023052006;    3;   10.1;  91.0;eor
       1270;2023052012;    3;   14.2;  78.0;eor
       1270;2023052018;    3;   17.5;  71.0;eor
       1270;2023052100;    3;   12.3;  92.0;eor
       1270;2023052106;    3;   12.6;  93.0;eor
       1270;2023052112;    3;   22.5;  66.0;eor
       1270;2023052118;    3;   22.3;  59.0;eor
       1270;2023052200;    3;   16.1;  81.0;eor
       1270;2023052206;    3;   15.5;  81.0;eor
       1270;2023052212;    3;   24.9;  55.0;eor
       1270;2023052218;    3;   19.9;  69.0;eor
       1270;2023052300;    3;   13.8;  97.0;eor
       1270;2023052306;    3;   14.2;  86.0;eor
       1270;2023052312;    3;   14.6;  85.0;eor
       1270;2023052318;    3;   10.5;  81.0;eor
       1270;2023052400;    3;    6.3;  85.0;eor
       1270;2023052406;    3;    6.3;  84.0;eor
       1270;2023052412;    3;   10.9;  65.0;eor
       1270;2023052418;    3;   12.3;  62.0;eor
       1270;2023052500;    3;    9.0;  79.0;eor
       1270;2023052506;    3;    8.0;  93.0;eor
       1270;2023052512;    3;   15.8;  56.0;eor
       1270;2023052518;    3;   16.0;  60.0;eor
       1270;2023052600;    3;    9.8;  84.0;eor
       1270;2023052606;    3;   10.6;  82.0;eor
       1270;2023052612;    3;   16.3;  53.0;eor
       1270;2023052618;    3;   15.8;  49.0;eor
       1270;2023052700;    3;    8.5;  74.0;eor
       1270;2023052706;    3;    9.5;  76.0;eor
       1270;2023052712;    3;   16.6;  58.0;eor
       1270;2023052718;    3;   16.2;  50.0;eor
       1270;2023052800;    3;    8.2;  84.0;eor
       1270;2023052806;    3;   10.8;  78.0;eor
       1270;2023052812;    3;   20.3;  46.0;eor
       1270;2023052818;    3;   19.3;  42.0;eor
       1270;2023052900;    3;   12.4;  67.0;eor
       1270;2023052906;    3;   12.6;  74.0;eor
       1270;2023052912;    3;   20.2;  51.0;eor
       1270;2023052918;    3;   18.0;  56.0;eor
       1270;2023053000;    3;   10.3;  63.0;eor
       1270;2023053006;    3;   10.9;  58.0;eor
       1270;2023053012;    3;   17.8;  41.0;eor
       1270;2023053018;    3;   17.7;  50.0;eor
       1270;2023053100;    3;   11.3;  77.0;eor
       1270;2023053106;    3;   12.5;  71.0;eor
       1270;2023053112;    3;   20.9;  43.0;eor
       1270;2023053118;    3;   19.9;  44.0;eor
       1270;2023060100;    3;    9.6;  79.0;eor
       1270;2023060106;    3;   12.2;  79.0;eor
       1270;2023060112;    3;   21.9;  30.0;eor
       1270;2023060118;    3;   16.3;  67.0;eor
       1270;2023060200;    3;   10.8;  81.0;eor
       1270;2023060206;    3;    9.0;  80.0;eor
       1270;2023060212;    3;   15.8;  57.0;eor
       1270;2023060218;    3;   15.1;  64.0;eor
       1270;2023060300;    3;    8.5;  64.0;eor
       1270;2023060306;    3;    9.4;  60.0;eor
       1270;2023060312;    3;   17.8;  39.0;eor
       1270;2023060318;    3;   17.4;  35.0;eor
       1270;2023060400;    3;   11.0;  58.0;eor
       1270;2023060406;    3;   11.3;  58.0;eor
       1270;2023060412;    3;   19.4;  32.0;eor
       1270;2023060418;    3;   19.0;  31.0;eor
       1270;2023060500;    3;   12.5;  56.0;eor
       1270;2023060506;    3;   12.3;  66.0;eor
       1270;2023060512;    3;   20.9;  41.0;eor
       1270;2023060518;    3;   21.4;  39.0;eor
       1270;2023060600;    3;   14.4;  54.0;eor
       1270;2023060606;    3;   11.7;  81.0;eor
       1270;2023060612;    3;   18.1;  53.0;eor
       1270;2023060618;    3;   15.5;  85.0;eor
       1270;2023060700;    3;   14.3;  90.0;eor
       1270;2023060706;    3;   14.3;  99.0;eor
       1270;2023060712;    3;   21.1;  57.0;eor
       1270;2023060718;    3;   21.0;  60.0;eor
       1270;2023060800;    3;   14.7;  82.0;eor
       1270;2023060806;    3;   14.8;  87.0;eor
       1270;2023060812;    3;   21.0;  67.0;eor
       1270;2023060818;    3;   21.9;  57.0;eor
       1270;2023060900;    3;   12.7;  93.0;eor
       1270;2023060906;    3;   15.3;  85.0;eor
       1270;2023060912;    3;   25.0;  39.0;eor
       1270;2023060918;    3;   22.7;  50.0;eor
       1270;2023061000;    3;   15.6;  66.0;eor
       1270;2023061006;    3;   16.3;  73.0;eor
       1270;2023061012;    3;   24.4;  55.0;eor
       1270;2023061018;    3;   21.8;  62.0;eor
       1270;2023061100;    3;   17.1;  78.0;eor
       1270;2023061106;    3;   17.5;  80.0;eor
       1270;2023061112;    3;   24.8;  30.0;eor
       1270;2023061118;    3;   23.4;  39.0;eor
       1270;2023061200;    3;   17.8;  56.0;eor
       1270;2023061206;    3;   17.5;  67.0;eor
       1270;2023061212;    3;   24.2;  35.0;eor
       1270;2023061218;    3;   22.1;  39.0;eor
       1270;2023061300;    3;   15.2;  60.0;eor
       1270;2023061306;    3;   15.7;  65.0;eor
       1270;2023061312;    3;   22.5;  30.0;eor
       1270;2023061318;    3;   21.5;  32.0;eor
       1270;2023061400;    3;   12.8;  68.0;eor
       1270;2023061406;    3;   12.2;  76.0;eor
       1270;2023061412;    3;   19.4;  46.0;eor
       1270;2023061418;    3;   19.0;  52.0;eor
       1270;2023061500;    3;   13.5;  74.0;eor
       1270;2023061506;    3;   14.3;  75.0;eor
       1270;2023061512;    3;   21.9;  34.0;eor
       1270;2023061518;    3;   20.4;  43.0;eor
       1270;2023061600;    3;   14.9;  59.0;eor
       1270;2023061606;    3;   16.5;  61.0;eor
       1270;2023061612;    3;   19.0;  58.0;eor
       1270;2023061618;    3;   15.2;  88.0;eor
       1270;2023061700;    3;   13.1;  96.0;eor
       1270;2023061706;    3;   15.7;  73.0;eor
       1270;2023061712;    3;   23.3;  38.0;eor
       1270;2023061718;    3;   21.0;  53.0;eor
       1270;2023061800;    3;   15.7;  75.0;eor
       1270;2023061806;    3;   15.7;  78.0;eor
       1270;2023061812;    3;   26.4;  40.0;eor
       1270;2023061818;    3;   25.3;  36.0;eor
       1270;2023061900;    3;   20.1;  51.0;eor
       1270;2023061906;    3;   21.7;  48.0;eor
       1270;2023061912;    3;   27.0;  46.0;eor
       1270;2023061918;    3;   25.7;  55.0;eor
       1270;2023062000;    3;   21.1;  74.0;eor
       1270;2023062006;    3;   17.6;  99.0;eor
       1270;2023062012;    3;   25.5;  69.0;eor
       1270;2023062018;    3;   27.3;  58.0;eor
       1270;2023062100;    3;   20.2;  89.0;eor
       1270;2023062106;    3;   21.0;  80.0;eor
       1270;2023062112;    3;   25.8;  59.0;eor
       1270;2023062118;    3;   26.1;  51.0;eor
       1270;2023062200;    3;   17.7;  86.0;eor
       1270;2023062206;    3;   18.6;  88.0;eor
       1270;2023062212;    3;   27.8;  54.0;eor
       1270;2023062218;    3;   27.6;  57.0;eor
       1270;2023062300;    3;   18.2;  95.0;eor
       1270;2023062306;    3;   17.0;  81.0;eor
       1270;2023062312;    3;   14.5;  95.0;eor
       1270;2023062318;    3;   16.3;  93.0;eor
       1270;2023062400;    3;   13.3; 100.0;eor
       1270;2023062406;    3;   15.5;  94.0;eor
       1270;2023062412;    3;   22.9;  56.0;eor
       1270;2023062418;    3;   23.6;  52.0;eor
       1270;2023062500;    3;   15.8;  82.0;eor
       1270;2023062506;    3;   17.3;  73.0;eor
       1270;2023062512;    3;   24.9;  46.0;eor
       1270;2023062518;    3;   25.4;  48.0;eor
       1270;2023062600;    3;   19.5;  68.0;eor
       1270;2023062606;    3;   21.1;  64.0;eor
       1270;2023062612;    3;   29.0;  40.0;eor
       1270;2023062618;    3;   21.6;  55.0;eor
       1270;2023062700;    3;   15.6;  67.0;eor
       1270;2023062706;    3;   14.6;  71.0;eor
       1270;2023062712;    3;   -999;-999;eor
       1270;2023062718;    3;   -999;-999;eor
       1270;2023062800;    3;   -999;-999;eor
       1270;2023062806;    3;   -999;-999;eor
       1270;2023062812;    3;   -999;-999;eor
       1270;2023062818;    3;   21.2;  43.0;eor
       1270;2023062900;    3;   13.8;  73.0;eor
       1270;2023062906;    3;   14.0;  73.0;eor
       1270;2023062912;    3;   25.3;  39.0;eor
       1270;2023062918;    3;   22.0;  63.0;eor
       1270;2023063000;    3;   18.5;  85.0;eor
       1270;2023063006;    3;   17.7;  90.0;eor
       1270;2023063012;    3;   16.3;  91.0;eor
       1270;2023063018;    3;   16.5;  81.0;eor
       1270;2023070100;    3;   11.9;  94.0;eor
       1270;2023070106;    3;   15.1;  81.0;eor
       1270;2023070112;    3;   22.5;  40.0;eor
       1270;2023070118;    3;   16.6;  85.0;eor
       1270;2023070200;    3;   15.9;  89.0;eor
       1270;2023070206;    3;   16.2;  73.0;eor
       1270;2023070212;    3;   20.7;  47.0;eor
       1270;2023070218;    3;   19.4;  49.0;eor
       1270;2023070300;    3;   15.2;  68.0;eor
       1270;2023070306;    3;   15.3;  63.0;eor
       1270;2023070312;    3;   20.0;  39.0;eor
       1270;2023070318;    3;   20.0;  43.0;eor
       1270;2023070400;    3;   14.9;  68.0;eor
       1270;2023070406;    3;   16.5;  64.0;eor
       1270;2023070412;    3;   22.8;  35.0;eor
       1270;2023070418;    3;   20.9;  44.0;eor
       1270;2023070500;    3;   14.8;  61.0;eor
       1270;2023070506;    3;   16.0;  80.0;eor
       1270;2023070512;    3;   20.4;  45.0;eor
       1270;2023070518;    3;   18.6;  43.0;eor
       1270;2023070600;    3;   14.3;  65.0;eor
       1270;2023070606;    3;   15.4;  65.0;eor
       1270;2023070612;    3;   21.3;  37.0;eor
       1270;2023070618;    3;   22.0;  32.0;eor
       1270;2023070700;    3;   15.5;  56.0;eor
       1270;2023070706;    3;   15.2;  65.0;eor
       1270;2023070712;    3;   26.1;  29.0;eor
       1270;2023070718;    3;   26.6;  29.0;eor
       1270;2023070800;    3;   20.5;  47.0;eor
       1270;2023070806;    3;   15.8;  68.0;eor
       1270;2023070812;    3;   29.2;  24.0;eor
       1270;2023070818;    3;   29.2;  27.0;eor
       1270;2023070900;    3;   20.9;  51.0;eor
       1270;2023070906;    3;   20.5;  53.0;eor
       1270;2023070912;    3;   31.9;  25.0;eor
       1270;2023070918;    3;   31.7;  28.0;eor
       1270;2023071000;    3;   23.0;  58.0;eor
       1270;2023071006;    3;   20.7;  75.0;eor
       1270;2023071012;    3;   23.9;  62.0;eor
       1270;2023071018;    3;   24.3;  45.0;eor
       1270;2023071100;    3;   17.3;  74.0;eor
       1270;2023071106;    3;   19.1;  69.0;eor
       1270;2023071112;    3;   29.5;  34.0;eor
       1270;2023071118;    3;   30.9;  33.0;eor
       1270;2023071200;    3;   22.9;  62.0;eor
       1270;2023071206;    3;   22.7;  62.0;eor
       1270;2023071212;    3;   25.0;  45.0;eor
       1270;2023071218;    3;   24.5;  39.0;eor
       1270;2023071300;    3;   15.9;  65.0;eor
       1270;2023071306;    3;   17.3;  65.0;eor
       1270;2023071312;    3;   22.5;  36.0;eor
       1270;2023071318;    3;   21.5;  41.0;eor
       1270;2023071400;    3;   14.2;  74.0;eor
       1270;2023071406;    3;   16.4;  64.0;eor
       1270;2023071412;    3;   24.1;  32.0;eor
       1270;2023071418;    3;   25.2;  32.0;eor
       1270;2023071500;    3;   19.5;  47.0;eor
       1270;2023071506;    3;   23.7;  48.0;eor
       1270;2023071512;    3;   32.8;  26.0;eor
       1270;2023071518;    3;   25.1;  51.0;eor
       1270;2023071600;    3;   18.2;  91.0;eor
       1270;2023071606;    3;   19.0;  75.0;eor
       1270;2023071612;    3;   24.1;  37.0;eor
       1270;2023071618;    3;   23.0;  37.0;eor
       1270;2023071700;    3;   14.5;  67.0;eor
       1270;2023071706;    3;   16.9;  61.0;eor
       1270;2023071712;    3;   24.0;  36.0;eor
       1270;2023071718;    3;   22.5;  36.0;eor
       1270;2023071800;    3;   12.7;  78.0;eor
       1270;2023071806;    3;   13.6;  70.0;eor
       1270;2023071812;    3;   22.9;  31.0;eor
       1270;2023071818;    3;   23.5;  33.0;eor
       1270;2023071900;    3;   15.7;  57.0;eor
       1270;2023071906;    3;   15.6;  63.0;eor
       1270;2023071912;    3;   23.8;  39.0;eor
       1270;2023071918;    3;   16.6;  89.0;eor
       1270;2023072000;    3;   13.4;  95.0;eor
       1270;2023072006;    3;   14.7;  89.0;eor
       1270;2023072012;    3;   15.9;  72.0;eor
       1270;2023072018;    3;   18.9;  54.0;eor
       1270;2023072100;    3;   14.0;  73.0;eor
       1270;2023072106;    3;   12.7;  90.0;eor
       1270;2023072112;    3;   18.5;  62.0;eor
       1270;2023072118;    3;   16.3;  75.0;eor
       1270;2023072200;    3;   12.4;  90.0;eor
       1270;2023072206;    3;   13.8;  77.0;eor
       1270;2023072212;    3;   19.5;  43.0;eor
       1270;2023072218;    3;   21.4;  41.0;eor
       1270;2023072300;    3;   16.6;  60.0;eor
       1270;2023072306;    3;   18.9;  53.0;eor
       1270;2023072312;    3;   23.6;  34.0;eor
       1270;2023072318;    3;   23.2;  44.0;eor
       1270;2023072400;    3;   17.8;  71.0;eor
       1270;2023072406;    3;   19.9;  58.0;eor
       1270;2023072412;    3;   25.7;  42.0;eor
       1270;2023072418;    3;   16.8;  85.0;eor
       1270;2023072500;    3;   14.8;  85.0;eor
       1270;2023072506;    3;   13.8;  89.0;eor
       1270;2023072512;    3;   14.4;  91.0;eor
       1270;2023072518;    3;   14.4;  76.0;eor
       1270;2023072600;    3;   12.5;  86.0;eor
       1270;2023072606;    3;   11.8;  83.0;eor
       1270;2023072612;    3;   16.5;  64.0;eor
       1270;2023072618;    3;   16.7;  54.0;eor
       1270;2023072700;    3;   10.8;  82.0;eor
       1270;2023072706;    3;   14.2;  74.0;eor
       1270;2023072712;    3;   15.4;  82.0;eor
       1270;2023072718;    3;   16.2;  92.0;eor
       1270;2023072800;    3;   16.4;  94.0;eor
       1270;2023072806;    3;   16.6;  90.0;eor
       1270;2023072812;    3;   22.1;  66.0;eor
       1270;2023072818;    3;   21.1;  73.0;eor
       1270;2023072900;    3;   17.6;  90.0;eor
       1270;2023072906;    3;   18.9;  81.0;eor
       1270;2023072912;    3;   22.9;  61.0;eor
       1270;2023072918;    3;   21.1;  65.0;eor
       1270;2023073000;    3;   15.7;  90.0;eor
       1270;2023073006;    3;   17.5;  81.0;eor
       1270;2023073012;    3;   22.4;  57.0;eor
       1270;2023073018;    3;   18.1;  62.0;eor
       1270;2023073100;    3;   16.3;  65.0;eor
       1270;2023073106;    3;   15.6;  80.0;eor
       1270;2023073112;    3;   18.8;  67.0;eor
       1270;2023073118;    3;   19.4;  65.0;eor
       1270;2023080100;    3;   15.8;  88.0;eor
       1270;2023080106;    3;   14.0;  95.0;eor
       1270;2023080112;    3;   19.4;  63.0;eor
       1270;2023080118;    3;   14.3;  87.0;eor
       1270;2023080200;    3;   14.5;  81.0;eor
       1270;2023080206;    3;   15.7;  80.0;eor
       1270;2023080212;    3;   17.6;  75.0;eor
       1270;2023080218;    3;   17.5;  74.0;eor
       1270;2023080300;    3;   16.6;  76.0;eor
       1270;2023080306;    3;   17.1;  72.0;eor
       1270;2023080312;    3;   19.9;  62.0;eor
       1270;2023080318;    3;   18.2;  71.0;eor
       1270;2023080400;    3;   15.8;  81.0;eor
       1270;2023080406;    3;   14.9;  95.0;eor
       1270;2023080412;    3;   18.9;  60.0;eor
       1270;2023080418;    3;   19.0;  64.0;eor
       1270;2023080500;    3;   12.8;  90.0;eor
       1270;2023080506;    3;   14.1;  87.0;eor
       1270;2023080512;    3;   18.7;  63.0;eor
       1270;2023080518;    3;   17.5;  82.0;eor
       1270;2023080600;    3;   13.5;  97.0;eor
       1270;2023080606;    3;   13.5;  94.0;eor
       1270;2023080612;    3;   18.8;  59.0;eor
       1270;2023080618;    3;   15.6;  75.0;eor
       1270;2023080700;    3;   13.1;  95.0;eor
       1270;2023080706;    3;   12.6;  89.0;eor
       1270;2023080712;    3;   15.6;  72.0;eor
       1270;2023080718;    3;   15.0;  59.0;eor
       1270;2023080800;    3;   10.6;  82.0;eor
       1270;2023080806;    3;   11.5;  92.0;eor
       1270;2023080812;    3;   17.7;  53.0;eor
       1270;2023080818;    3;   13.5;  87.0;eor
       1270;2023080900;    3;   13.2;  79.0;eor
       1270;2023080906;    3;   11.6;  92.0;eor
       1270;2023080912;    3;   17.6;  49.0;eor
       1270;2023080918;    3;   17.7;  43.0;eor
       1270;2023081000;    3;   10.8;  79.0;eor
       1270;2023081006;    3;   12.0;  81.0;eor
       1270;2023081012;    3;   20.4;  47.0;eor
       1270;2023081018;    3;   20.7;  41.0;eor
       1270;2023081100;    3;   10.9;  83.0;eor
       1270;2023081106;    3;   13.0;  78.0;eor
       1270;2023081112;    3;   24.9;  44.0;eor
       1270;2023081118;    3;   24.7;  52.0;eor
       1270;2023081200;    3;   19.0;  70.0;eor
       1270;2023081206;    3;   19.2;  76.0;eor
       1270;2023081212;    3;   26.6;  53.0;eor
       1270;2023081218;    3;   21.9;  72.0;eor
       1270;2023081300;    3;   18.3;  84.0;eor
       1270;2023081306;    3;   18.3;  87.0;eor
       1270;2023081312;    3;   24.4;  51.0;eor
       1270;2023081318;    3;   22.5;  61.0;eor
       1270;2023081400;    3;   16.5;  86.0;eor
       1270;2023081406;    3;   17.6;  87.0;eor
       1270;2023081412;    3;   28.3;  55.0;eor
       1270;2023081418;    3;   26.8;  60.0;eor
       1270;2023081500;    3;   18.7;  94.0;eor
       1270;2023081506;    3;   19.7;  91.0;eor
       1270;2023081512;    3;   27.0;  60.0;eor
       1270;2023081518;    3;   21.2;  88.0;eor
       1270;2023081600;    3;   18.4;  99.0;eor
       1270;2023081606;    3;   18.5;  99.0;eor
       1270;2023081612;    3;   22.2;  78.0;eor
       1270;2023081618;    3;   22.9;  76.0;eor
       1270;2023081700;    3;   16.9;  98.0;eor
       1270;2023081706;    3;   17.2;  98.0;eor
       1270;2023081712;    3;   22.0;  82.0;eor
       1270;2023081718;    3;   22.5;  76.0;eor
       1270;2023081800;    3;   18.7;  94.0;eor
       1270;2023081806;    3;   17.6;  99.0;eor
       1270;2023081812;    3;   24.8;  76.0;eor
       1270;2023081818;    3;   25.5;  67.0;eor
       1270;2023081900;    3;   20.8;  92.0;eor
       1270;2023081906;    3;   19.7;  85.0;eor
       1270;2023081912;    3;   30.9;  41.0;eor
       1270;2023081918;    3;   27.1;  61.0;eor
       1270;2023082000;    3;   21.7;  87.0;eor
       1270;2023082006;    3;   21.8;  80.0;eor
       1270;2023082012;    3;   24.3;  71.0;eor
       1270;2023082018;    3;   24.9;  70.0;eor
       1270;2023082100;    3;   20.8;  92.0;eor
       1270;2023082106;    3;   19.6;  98.0;eor
       1270;2023082112;    3;   26.4;  58.0;eor
       1270;2023082118;    3;   24.8;  61.0;eor
       1270;2023082200;    3;   19.1;  82.0;eor
       1270;2023082206;    3;   18.1;  86.0;eor
       1270;2023082212;    3;   27.1;  52.0;eor
       1270;2023082218;    3;   22.6;  61.0;eor
       1270;2023082300;    3;   16.7;  87.0;eor
       1270;2023082306;    3;   15.6;  93.0;eor
       1270;2023082312;    3;   24.7;  45.0;eor
       1270;2023082318;    3;   22.9;  52.0;eor
       1270;2023082400;    3;   16.5;  78.0;eor
       1270;2023082406;    3;   16.1;  80.0;eor
       1270;2023082412;    3;   26.6;  44.0;eor
       1270;2023082418;    3;   25.2;  56.0;eor
       1270;2023082500;    3;   19.7;  77.0;eor
       1270;2023082506;    3;   19.8;  84.0;eor
       1270;2023082512;    3;   24.4;  62.0;eor
       1270;2023082518;    3;   19.5;  88.0;eor
       1270;2023082600;    3;   21.1;  77.0;eor
       1270;2023082606;    3;   17.6;  95.0;eor
       1270;2023082612;    3;   20.7;  54.0;eor
       1270;2023082618;    3;   18.2;  58.0;eor
       1270;2023082700;    3;   11.0;  91.0;eor
       1270;2023082706;    3;   13.4;  83.0;eor
       1270;2023082712;    3;   18.1;  72.0;eor
       1270;2023082718;    3;   14.4;  91.0;eor
       1270;2023082800;    3;   11.8;  94.0;eor
       1270;2023082806;    3;   11.1;  93.0;eor
       1270;2023082812;    3;   15.1;  69.0;eor
       1270;2023082818;    3;   14.8;  73.0;eor
       1270;2023082900;    3;   13.2;  84.0;eor
       1270;2023082906;    3;   13.3;  87.0;eor
       1270;2023082912;    3;   16.5;  70.0;eor
       1270;2023082918;    3;   15.1;  74.0;eor
       1270;2023083000;    3;   10.9;  93.0;eor
       1270;2023083006;    3;   10.5;  94.0;eor
       1270;2023083012;    3;   18.8;  54.0;eor
       1270;2023083018;    3;   16.1;  76.0;eor
       1270;2023083100;    3;   11.6;  89.0;eor
       1270;2023083106;    3;   11.6;  86.0;eor
       1270;2023083112;    3;   16.0;  54.0;eor
       1270;2023083118;    3;   15.4;  64.0;eor
       1270;2023090100;    3;   10.7;  95.0;eor
       1270;2023090106;    3;   12.1;  90.0;eor
       1270;2023090112;    3;   17.0;  77.0;eor
       1270;2023090118;    3;   16.0;  94.0;eor
       1270;2023090200;    3;   14.7;  99.0;eor
       1270;2023090206;    3;   13.5; 100.0;eor
       1270;2023090212;    3;   19.9;  69.0;eor
       1270;2023090218;    3;   19.6;  70.0;eor
       1270;2023090300;    3;   15.1;  93.0;eor
       1270;2023090306;    3;   15.4;  96.0;eor
       1270;2023090312;    3;   20.1;  62.0;eor
       1270;2023090318;    3;   16.9;  64.0;eor
       1270;2023090400;    3;   13.2;  82.0;eor
       1270;2023090406;    3;   11.7;  92.0;eor
       1270;2023090412;    3;   21.6;  48.0;eor
       1270;2023090418;    3;   21.1;  54.0;eor
       1270;2023090500;    3;   15.2;  78.0;eor
       1270;2023090506;    3;   15.0;  78.0;eor
       1270;2023090512;    3;   25.0;  48.0;eor
       1270;2023090518;    3;   24.0;  50.0;eor
       1270;2023090600;    3;   16.5;  73.0;eor
       1270;2023090606;    3;   14.6;  79.0;eor
       1270;2023090612;    3;   26.0;  38.0;eor
       1270;2023090618;    3;   23.2;  51.0;eor
       1270;2023090700;    3;   16.6;  71.0;eor
       1270;2023090706;    3;   14.2;  82.0;eor
       1270;2023090712;    3;   25.6;  47.0;eor
       1270;2023090718;    3;   24.3;  43.0;eor
       1270;2023090800;    3;   16.5;  74.0;eor
       1270;2023090806;    3;   13.9;  88.0;eor
       1270;2023090812;    3;   26.7;  42.0;eor
       1270;2023090818;    3;   25.0;  41.0;eor
       1270;2023090900;    3;   16.1;  72.0;eor
       1270;2023090906;    3;   13.0;  88.0;eor
       1270;2023090912;    3;   26.8;  40.0;eor
       1270;2023090918;    3;   24.4;  49.0;eor
